toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderrtot,pl_orbper,pl_orbpererrtot,pl_trandurh,pl_trandurherrtot,pl_trandep,pl_trandeperrtot,pl_rade,pl_radeerrtot,pl_insol,pl_insolerrtot,pl_eqt,pl_eqterrtot,st_tmag,st_tmagerrtot,st_dist,st_disterrtot,st_teff,st_tefferrtot,st_logg,st_loggerrtot,st_rad,st_raderrtot
6889.01,282794970,PC,2459665.725,0.003884,10.5465818,0.0026702,3.4172956,0.2438588,26790.70155,1635.7112,18.8533824,0.9453846,127.8592096,0,857.6355078,0,13.2247,0.014,661.309,19.968,5726,244,4.37006,0,1.0922101,0
689.01,445822015,FP,2458545.057,0.00672,1.66402,0.00088,3.397,0.248,7964.45,961.462,7.65443,3.77596,8754.73,0,2694,0,10.7014,0.012,108.513,0.658,4841.3,105.8,4.71,0.56,0.78,0.04
6890.01,5364106,PC,2459256.543,0.021088,,0,8.8064896,1.4508056,1970.177992,330.0809,6.5779189,1.0111988,0.6679202,0,230.5689844,0,11.0866,0.018,299.679,6.829,5964,262.374,4.27302,0.1607042,1.26252,0.1244622
6891.01,165312726,PC,2459614.499,0.005774,8.3106603,0.0043604,1.6506686,0.681657,9717.19342,2297.436,8.109016,3.6087708,92.061739,0,790.0226507,0,13.4184,0.014,517.159,10.16,5675,244,4.63371,0,0.802301,0
6892.01,253054954,PC,2459616.904,0.009254,17.8961832,0.0133914,5.8302347,0.9043076,6620.009777,860.176,11.0501866,1.6794592,91.586263,0,789.0006014,0,13.0658,0.014,720.54,22.45,5767.33,60.6526,4.22267,0,1.30053,0
6893.01,272125414,PC,2460231.547,0.006914,,0,13.4131846,0.507928,1002.273045,95.9933,8.5614402,0.9443976,358.9407373,0,1110.134085,0,8.18933,0.012,167.253,3.185,6140,246.572,3.70561,0.161016,2.5072899,0.219824
6894.01,67512645,CP,2459639.259,0.001518,3.3706303,0.000334,1.5183944,0.0925574,166589.9107,8987.558,9.3830336,0.6971432,6.6189834,0,409.0887836,0,14.9046,0.016,73.8131,1.0542,3133,314,5.02671,0.0384402,0.222121,0.0136304
6895.01,252537013,FP,2460600.031,0.008214,7.0469712,0.0000432,2.551,1.016,1020,140.0242,3.77076,0,125.316,0,,0,10.4505,0.012,203.968,0,5940,0,,0,1.2,0
6896.01,9707944,PC,2459107.486,0.008062,19.7357748,0.0002104,4.9695046,1.1762088,1136.755791,168.72834,3.5822698,2.033207,56.5126178,0,699.2880486,0,10.6939,0.014,209.632,7.06,5985,255.658,4.44957,0.1563186,1.03501,0.1022714
6897.01,89043973,PC,2459068.398,0.008816,8.330174,0.0000936,3.776804,0.742632,8477.605288,1497.36268,13.52336,1.812591,286.3765268,0,1049.189907,0,13.5242,0.012,987.789,50.665,5858,11664,4.3,0,1.3273,0
6898.01,441158994,PC,2459065.544,0.005164,18.1070683,0.0070042,3.4544369,0.5933562,1920.639624,264.35702,3.3584758,0.8504274,8.0547175,0,429.6673243,0,10.5941,0.012,57.17,0.3237,4024,241.88,4.5752,0.234638,0.677805,0.1328994
6899.01,139879080,PC,2458327.521,0.006246,2.8625937,0.0000374,2.6639389,0.8561526,150.7007612,39.303692,1.1780056,2.7481232,465.8154756,0,1184.876887,0,9.3703,0.012,90.2461,0.5925,5503,253.522,4.48743,0.1546402,0.930478,0.09799
690.01,101497191,FP,2458547.351,0.0044,3.64376,0.00134,3.38,0.688,3632.91,38.5796,,0,2107.88,0,1887,0,10.298,0.012,3500.23,2491.92,5463.2,98.8,4.39,4,,0
6900.01,140893722,PC,2458332.823,0.007044,13.9223368,0.000104,3.0897341,1.0066048,551.9568212,134.335,1.7196615,3.6518902,19.1604588,0,533.6066406,0,11.5872,0.012,121.118,0.889,4468,324.346,4.54813,0.245206,0.737084,0.1595478
6901.01,262928973,PC,2459036.647,0.004434,3.2727859,0.0000352,1.703415,0.6174524,450.9235482,115.03141,1.4541092,4.1542268,121.4028186,0,846.5974227,0,10.61,0.012,79.6238,0.3393,4550,246.848,4.62037,0.1922644,0.68788,0.1061306
6902.01,167656187,PC,2458358.329,0.001712,36.4358589,0.0000692,9.2522534,0.1350476,384.0441817,36.87283,2.8743721,0.3299014,58.2895066,0,704.7212129,0,5.6801,0.012,34.0071,0.0958,6597,280.596,4.28305,0.1797608,1.40426,0.1303266
6903.01,9216075,APC,2458357.607,0.001704,4.9676784,0.0000216,0.926966,0.600395,540.7934769,136.55054,3.8407588,6.09063,1216.433916,0,1506.232034,0,8.7302,0.014,165.652,3.999,6971.2,250.37,4.22817,0.1762268,1.57506,0.1326532
6904.01,387294150,PC,2459038.047,0.00555,16.8267434,0.0001308,2.4103679,1.0931178,1999.912843,397.8898,2.9646311,1.9935756,7.2034173,0,417.8345932,0,11.4353,0.016,80.8057,2.0629,3944,314,4.62692,0.024016,0.628984,0.0386154
6905.01,354846183,PC,2459044.538,0.00504,1083.557599,0.0074198,8.3500813,0.5380302,2930.071411,162.88829,13.8558129,1.9857594,1.6153271,0,287.5311275,0,10.4547,0.012,445.903,15.555,6002,263.196,3.68023,0.1582814,2.52105,0.245126
6906.01,195192253,PC,2460260.963,0.004126,3.4770171,0.0008666,2.5101218,0.2690442,19986.42535,1594.5638,11.8571021,1.2535212,253.0737249,0,1017.258937,0,13.6336,0.014,514.449,20.061,5225.91,74.42,4.53759,0,0.84127,0
6907.01,198185513,PC,2460286.464,0.005552,3.3795099,0.0010916,2.7055281,0.323048,18575.23435,1781.95068,10.862172,1.3214358,235.0109316,0,998.6004687,0,13.8213,0.014,531.164,21.515,5203,244,4.57695,0,0.799465,0
6908.01,197039766,PC,2460288.92,0.00594,3.7120776,0.0016422,3.0734816,0.5257016,1532.399567,288.76412,5.11821,2.2569286,637.0950531,0,1281.358953,0,11.2167,0.012,265.784,6.866,5501.09,280.542,4.19961,0.183455,1.29268,0.1579598
6909.01,252913663,PC,2460286.806,0.013156,4.4284676,0.0040226,2.4495032,0.8223528,11582.51898,3335.2048,7.976213,2.0645108,45.5373857,0,662.5394963,0,14.0865,0.016,299.837,8.87,3893,314,4.58525,0.0259074,0.680198,0.0419526
691.01,156991337,FP,2460684.183,0.0065,6.9055908,0.0000258,1.7156097,0.3866676,803.795684,6.4843906,3.3369764,0.0210498,,0,928.7406881,0,10.234,0.012,169.117,1.383,5846,262.8,4.4,0.16,,0
6910.01,288471046,PC,2460286.752,0.002596,2.5139302,0.0000712,2.9912384,0.201431,12564.19645,730.09974,12.9860395,0.7218136,812.908131,0,1361.852638,0,13.7111,0.014,773.896,23.541,5585,244,4.34946,0,1.10185,0
6911.01,428812049,PC,2460645.526,0.015992,16.2520546,0.000265,8.647,2.866,220,24.7024,2.9719,0.35796,465.914,0,1294,0,8.96016,0.012,219.07,2.862,6696,444.6,3.89,0.18,2.24,0.2
6912.01,67181830,PC,2460302.339,0.011294,7.63779,0.000106,2.251,0.932,318,63.1534,2.22751,0.357906,85.4903,0,847,0,8.5627,0.012,99.7368,0.964,5924,243.8,4.24,0.16,1.31,0.12
6913.01,121070864,PC,2460312.097,0.002886,0.5843146,0.0000016,0.555,0.442,1043,649.396,5.71748,1.746238,2879.92,0,2040,0,10.4371,0.012,278.382,7.38,6870.8,275.6,4.28,0.22,1.46,0.24
6914.01,59369068,PC,2459541.688,0.00336,9.3079811,0.0004096,3.235,2.088,6907,30412.8,18.225,12.40738,404.641,0,1249,0,11.926,0.012,403.421,15.286,6076.4,282,4.41,0.18,1.1,0.12
6915.01,367439938,PC,2460307.88,0.005558,2.4915545,0.0000212,1.2,1.182,667,196.5002,5.46811,1.230274,1164.51,0,1627,0,10.5681,0.012,528.441,83.622,8013,573,4.13,0.18,1.98,0.32
6916.01,264159776,PC,2459222.284,0.003854,3.9155539,0.0000284,3.72,0.546,12003,735.866,16.5322,1.76436,887.712,0,1520,0,12.8463,0.014,954.145,43.022,6285,259.2,4.11,0.16,1.62,0.16
6917.01,47220926,PC,2460251.99,0.020482,9.7716812,0.0001676,5.281,1.38,4411,555.022,9.12933,0,370.095,0,1221,0,13.2757,0.026,820.383,34.694,6518.8,380.6,4.23,0,1.47,0
6918.01,365509373,PC,2460237.501,0.009128,14.2308461,0.000124,5.835,2.054,4278,379.36,9.75869,1.442842,149.441,0,974,0,12.292,0.018,525.307,17.375,5787.9,304.8,3.96,0.18,1.77,0.22
6919.01,69054388,APC,2460257.989,0.001378,0.7603078,0.0000018,0.363,0.282,5657,48335.4,14.9311,10.53512,118.365,0,918,0,12.3552,0.012,138.924,1.769,4069,326.8,4.53,0.22,0.72,0.14
692.01,320417762,FA,2458491.741,0.01932,1.03604,0.00136,1.855,0.87,250,2.75624,3.52761,0.781556,21307.5,0,3365,0,9.0188,0.014,481.966,38.081,9622,273.8,3.95,0.14,2.74,0.26
6920.01,84126162,FP,2460254.527,0.00866,3.6688102,0.0000498,2.151,0.604,8447,1144.782,9.85973,0,265.932,0,1125,0,13.3268,0.024,684.507,26.968,5821.5,97.8,4.36,0,1.12,0
6921.01,58474992,FP,2460195.28,0.068784,25.714253,0.0025094,6.373,0.836,33131,2498.14,15.8297,4.82052,45.1202,0,722,0,12.1157,0.012,232.791,8.849,5677.8,216.6,4.58,0.28,0.86,0.26
6922.01,114422211,PC,2460279.448,0.006684,5.0989519,0.0000818,2.118,0.802,4236,723.24,7.74162,1.15328,198.038,0,1045,0,12.7166,0.026,652.737,19.651,6305,290.4,4.34,0.18,1.24,0.12
6923.01,418184767,PC,2460279.688,0.003646,6.7274903,0.000039,2.944,1.672,15103,2296.68,11.3939,1.914446,127.411,0,935,0,12.7155,0.014,377.68,7.951,5221.4,293.4,4.44,0.2,0.94,0.14
6924.01,91777086,PC,2459402.288,0.005866,91.9283414,0.0011676,4.343,0.998,7033,743.072,9.22033,1.15932,2.09153,0,335,0,12.24,0.012,468.308,22.372,6118.4,214.8,4.39,0.16,1.13,0.12
6925.01,57147191,PC,2460282.556,0.004226,5.9785287,0.0000472,2.481,0.354,59578,6263.18,13.9371,1.300182,15.6338,0,553,0,14.8966,0.016,324.628,12.694,3674,314,4.66,0.02,0.59,0.04
6926.01,76731445,PC,2460278.004,0.00876,8.2864221,0.0001182,5.859,1.396,3916,309.494,9.77567,0,368.205,0,1220,0,12.1756,0.012,549.607,26.697,5643,244,3.95,0,1.76,0
6927.01,67349298,PC,2460285.161,0.002188,4.3427321,0.0000168,1.23,0.264,7461,1651.37,13.7163,0,53.9765,0,755,0,13.0985,0.016,628.904,21.507,5737.3,53.2,4.35,0,1.12,0
6928.01,45376816,PC,2460284.495,0.00889,3.8978437,0.0011932,3.523,0.618,14344,1435.146,13.8047,0,785.026,0,1474,0,13.3511,0.048,803.501,41.953,6280,246,4.34,0,1.24,0
6929.01,49524528,PC,2459561.065,0.000022,719.5740937,0.000002,2.942,0.006,19525,603.336,10.9394,1.4683,0.0051995,0,74,0,12.7026,0.016,267.625,3.731,4854,247,4.55,0.18,0.78,0.1
693.01,458589703,FA,2458506.494,0,,0,4.029,0.254,9640,2045.18,17.7255,5.88158,,0,,0,11.2248,0.012,114.765,1.086,4654.2,277.6,4.59,0.2,0.72,0.12
6930.01,462507821,PC,2460273.053,0.00345,7.2218817,0.0000448,2.116,1.456,8080,7832.24,13.5058,4.80458,188.768,0,1032,0,12.9171,0.016,672.359,24.001,6172.8,251.2,4.39,0.18,1.15,0.12
6931.01,307375528,PC,2460283.23,0.005168,2.2183625,0.000014,2.773,0.604,4409,412.294,11.9385,2.14026,1682.8,0,1784,0,12.8582,0.032,968.621,136.234,6307,321.4,3.98,0.2,1.89,0.32
6932.01,63307816,PC,2460267.8,0.01683,8.9533044,0.0002546,5.747,5.588,6349,3270.48,11.7455,0,530.449,0,1336,0,13.1823,0.014,881.714,46.131,5808,244,4.12,0,1.46,0
6933.01,78290597,PC,2460279.092,0.009712,9.765482,0.000206,5.01,2.704,2552,398.29,12.1312,1.848626,281.81,0,1141,0,11.7123,0.014,737.065,44.067,5887,285.4,3.73,0.18,2.35,0.28
6934.01,19560484,PC,2460282.963,0.004802,2.8398671,0.000547,3.091,0.556,8268,764.91,13.7553,1.62329,964.812,0,1552,0,12.8359,0.02,654.771,30.77,5954,282.6,4.13,0.16,1.48,0.16
6935.01,270048796,PC,2460285.453,0.005532,1.763034,0.0003978,1.849,0.5,21098,2972.12,9.55649,1.04131,165.366,0,999,0,14.4404,0.016,358.433,12.037,3958,314,4.59,0.02,0.67,0.04
6936.01,63082902,PC,2460266.813,0.005358,10.298566,0.000098,2.022,0.844,4219,575.338,4.00839,0.895734,9.32109,0,486,0,12.2709,0.012,134.941,1.341,4201.6,267.8,4.61,0.24,0.67,0.14
6937.01,294434193,PC,2460283.743,0.004048,1.3809769,0.0000062,1.229,0.332,927,222.716,5.73354,1.017844,1739.39,0,1799,0,11.8356,0.056,608.736,50.726,7445.4,287,4.3,0.2,1.53,0.22
6938.01,114600571,PC,2460277.283,0.012426,4.8789974,0.0001148,6.112,3.846,4762,651.688,15.3642,0,2600.12,0,1989,0,13.1593,0.024,1454.11,162.95,6473,246,3.78,0,2.46,0
6939.01,88929544,PC,2460282.145,0.00449,1.9207699,0.0000142,1.448,1.278,8247,2945.48,13.6773,0,868.038,0,1512,0,13.3117,0.02,862.172,119.273,6039.4,290.4,4.2,0,1.38,0
694.01,55383975,FP,2458366.772,0.000682,48.0511988,0.0000402,4.3070574,0.0591362,14503.36049,142.25588,12.8456117,1.2584926,12.5271592,0,479.8250298,0,11.2595,0.012,223.882,2.496,5354.96,89.6176,4.45894,0.242212,1.0417,0.1011558
6940.01,421006834,PC,2460285.535,0.003046,0.3052608,0.000001,0.309,0.328,1620,1801.006,2.03448,0.755922,196.562,0,1043,0,12.5437,0.014,51.7699,0.3695,3338,314,4.85,0,0.37,0.02
6941.01,74389253,PC,2460280.357,0.00704,2.9371797,0.0000366,4.009,1.006,6422,649.404,15.95,0,2484.67,0,1966,0,13.4258,0.03,1353.76,111.49,6610,246,3.91,0,2.17,0
6942.01,238506223,PC,2460266.428,0.004198,11.2320736,0.0000792,2.549,1.832,5174,1691.844,7.84543,1.635942,136.426,0,952,0,10.9542,0.014,255.34,7.075,6234,338.4,4.47,0.18,1.06,0.1
6943.01,262137985,PC,2460285.452,0.007958,5.6906792,0.0000742,5.548,1.114,3155,298.332,15.1551,2.52048,1362.1,0,1692,0,12.3361,0.014,1581.02,205.67,6749,259,3.63,0.2,3.03,0.46
6944.01,421005422,PC,2460271.568,0.00878,12.3027503,0.0000938,3.596,1.226,1304,195.2548,2.60986,0.42912,46.2908,0,726,0,10.7077,0.012,121.757,1.02,5181.1,273.8,4.62,0.18,0.76,0.1
6945.01,392022763,PC,2460271.368,0.009446,14.8547783,0.000306,5.931,1.472,8228,887.578,11.426,1.422616,180.979,0,1021,0,12.9455,0.012,890.043,35.755,6397,250,4.26,0.18,1.39,0.14
6946.01,14435301,PC,2460269.633,0.004992,13.2272686,0.00433,1.676,0.65,11013,2050.02,12.0458,0,11.0108,0,507,0,13.0434,0.014,598.429,22.422,5648,244,4.33,0,1.13,0
6947.01,457039843,PC,2460274.153,0.002074,6.5202038,0.0000178,4.73,0.194,9263,254.448,16.0234,1.738524,618.612,0,1389,0,11.9687,0.012,720.413,44.388,6628,252.6,4.13,0.18,1.68,0.18
6948.01,438329568,APC,2460282.695,0.00301,5.4911822,0.0000244,0.523,0.37,4727,4205.56,11.618,3.94868,10.7412,0,504,0,12.4004,0.046,569.591,41.35,6250,375.8,4.29,0.2,1.3,0.16
6949.01,45905504,PC,2460280.812,0.00728,3.2232502,0.0000354,3.185,0.74,7301,730.232,11.4574,0,1730.82,0,1796,0,13.4456,0.046,1116.31,71.51,7164.1,134.8,4.33,0,1.44,0
695.01,55559618,PC,2458346.404,0.00622,21.3764237,0.000118,4.7666334,0.5331428,786.0019744,74.795426,2.6824173,0.3665404,23.8245444,0,563.4766198,0,10.749,0.012,144.045,1.081,5591,374,4.38111,4.00794,0.811463,0.0838794
6950.01,165965790,PC,2460284.72,0.006018,2.0478359,0.0004218,1.559,0.492,40591,6585.1,12.2554,2.0692,71.7485,0,810,0,14.9577,0.016,,0,3854,314,4.63,0.06,0.63,0.08
6951.01,83180637,PC,2460279.795,0.003354,3.7279887,0.0000212,3.303,0.374,13982,849.928,18.1003,0,859.131,0,1508,0,13.3694,0.032,1030.88,61.93,6514,416,4.17,0,1.58,0
6952.01,400466395,FP,2460311.735,0.001932,5.1391542,0.0000184,0.633,0.684,6171,8348.7,10.2495,5.04916,26.3552,0,631,0,12.2479,0.012,388.991,13.741,5974.6,272,4.48,0.18,1,0.12
6953.01,70435923,APC,2460285.316,0.004032,0.8204734,0.0000052,1.171,0.434,2903,443.416,8.70762,1.70704,1962.4,0,1854,0,12.9312,0.014,865.039,36.188,5956.8,481.8,4.1,0.24,1.55,0.28
6954.01,443607377,PC,2460283.831,0.00915,4.0207557,0.0000322,2.017,0.8,1556,235.254,3.74825,0.611244,124.569,0,930,0,11.4374,0.012,190.042,3.287,5019.9,266.2,4.41,0.18,0.95,0.12
6955.01,81963214,PC,2460277.209,0.00742,5.1185703,0.0000902,6.274,1.638,2687,262.58,11.7972,1.574846,2080.26,0,1881,0,12.1032,0.016,1020.81,75.736,6547.8,221.4,3.76,0.18,2.55,0.28
6956.01,294350792,PC,2460276.864,0.01279,12.3900547,0.0002576,5.787,1.634,6904,841.01,9.88852,0,327.708,0,1185,0,13.4137,0.052,1048.28,84.98,6824.2,79,4.36,0,1.33,0
6957.01,30853990,PC,2458377.046,0.01337,160.6760208,0.001758,9.5344918,1.5004998,959.8285715,153.63362,3.2160534,1.5558378,2.4672264,0,319.6480066,0,10.8865,0.012,176.682,1.71,5389.7,112.8364,4.29499,0.270636,1.02412,0.102593
6958.01,219108677,PC,2460316.951,0.002788,5.9815745,0.0015152,2.5574444,0.2516402,41908.6246,3342.102,13.6663996,1.1862812,46.0989705,0,664.5727909,0,14.034,0.014,338.369,5.123,4403,244,4.6285,0,0.667127,0
6959.01,230013442,PC,2460313.989,0.007772,3.1381914,0.0014988,2.7306785,0.5489546,15708.96403,2693.318,12.7099203,2.7556786,418.5038868,0,1153.571781,0,14.3021,0.016,804.639,26.807,5210,244,4.37321,0,1.0165401,0
696.01,77156829,CP,2458411.474,0.00081,0.8602406,0.0000204,0.5124345,0.3208764,719.5357708,129.5605,0.9718795,1.1275254,112.3971391,0,830.4405814,0,10.4276,0.014,19.8782,0.0188,3450,222,4.89044,0.984234,0.33819,0.0208392
696.02,77156829,CP,2458411.068,0.00173,3.6942604,0.0000216,1.1278521,0.5474216,832.8225921,130.7113,1.0428407,0.8781376,16.1019503,0,510.9040793,0,10.4276,0.014,19.8782,0.0188,3450,222,4.89044,0.984234,0.33819,0.0208392
696.03,77156829,CP,2458414.563,0.002726,4.9652069,0.0000376,0.9361524,1.550935,633.0580849,220.531312,0.8566925,5.3250856,10.8558882,0,462.9521337,0,10.4276,0.014,19.8782,0.0188,3450,222,4.89044,0.984234,0.33819,0.0208392
6960.01,204496071,APC,2459062.125,0.000774,1.3059494,0.0000072,1.086804,0.1365278,8517.933334,671.1558,7.489346,1.3366924,532.682437,0,1225.28423,0,12.6862,0.012,236.69,2.648,5107.3,10774,,0,0.732116,0.1080754
6961.01,404715325,PC,2459460.591,0.01355,17.2367433,0.0004184,5.529651,1.202066,946.1500622,187.64234,3.9264923,1.1943324,83.13956,0,770.1435456,0,11.0921,0.022,271.527,6.091,5911.15,266.728,4.33608,0.157101,1.1687,0.12902
6962.01,435339558,KP,2459456.139,0.009936,21.9903619,0.000517,3.8732381,2.5422782,1122.302109,264.984,4.6034655,7.6832132,56.4700581,0,699.156353,0,11.2235,0.012,256.011,4.656,5294,619.438,4.14669,0.1929212,1.33417,0.1595176
6963.01,56658270,CP,2459475.616,0.005264,8.8349261,0.0000994,6.2442811,0.5158434,6132.255344,808.75892,9.0595904,1.2516392,41.4198706,0,647.0263001,0,12.8131,0.014,159.244,3.386,3303,0,3.84689,0,1.1499799,0
6964.01,243208884,PC,2460210.583,0.004466,4.7645838,0.0007426,0.9332304,0.6528974,855.7217275,187.511612,3.1594083,6.8930398,288.0706551,0,1050.738159,0,10.0394,0.012,131.527,1.569,5432.25,285.76,4.37517,0.1892346,1.0462199,0.161005
6965.01,80224448,PC,2459505.194,0.00496,5.9693397,0.0000698,3.441038,0.5820064,105.5424205,20.767238,1.3473608,0.3549214,334.6170929,0,1090.829263,0,6.3103,0.012,31.1664,0.111,6007,207.902,4.37729,0.1445488,1.12993,0.0890804
6965.02,80224448,PC,2459508.009,0.01116,28.0693949,0.000597,6.0393818,0.8693466,154.3008171,34.999324,1.6221344,0.3604944,42.4755605,0,651.1102456,0,6.3103,0.012,31.1664,0.111,6007,207.902,4.37729,0.1445488,1.12993,0.0890804
6966.01,243030574,PC,2459449.712,0.00326,2.1659522,0.0000314,1.5926216,0.937559,431.2815173,109.745316,2.9108183,3.635572,1867.880408,0,1676.706378,0,10.6839,0.012,216.411,4.516,6194.54,217.048,4.28076,0.1559728,1.30635,0.1216482
6967.01,27635334,KP,2459502.376,0.005912,4.7335575,0.0000846,3.2089234,2.1277574,930.2503519,248.14494,5.3852666,12.8775072,850.4828102,0,1377.324062,0,11.6736,0.012,477.295,19.786,5496,262.61,3.93163,0.1632868,1.75896,0.204828
6968.01,121990418,PC,2460340.704,0.005154,2.3475051,0.0007842,2.8281222,0.4049548,1972.371829,263.94992,5.4152906,1.650442,1270.918132,0,1522.822004,0,12.0086,0.012,430.708,7.365,5924,260.554,4.31001,0.1552924,1.20432,0.1097488
6969.01,17129975,FP,2460340.479,0.003554,1.5142292,0.0003502,1.7190416,0.1845874,5271.455864,619.2236,11.6042711,1.362316,4024.597942,0,2031.423044,0,12.367,0.036,658.741,26.209,6616,324.674,4.2907,0.1845322,1.39196,0.1227638
6969.02,17129975,PC,2460342.86,0.00599,4.5565614,0.0019186,2.7966471,0.3559652,5389.410619,711.45154,11.372041,1.4277664,926.3925066,0,1407.079086,0,12.367,0.036,658.741,26.209,6616,324.674,4.2907,0.1845322,1.39196,0.1227638
697.01,77253676,APC,2458418.926,0.00427,8.6078603,0.0000724,3.6798697,0.417583,555.0621766,57.978404,2.6206141,0.420161,117.5495324,0,839.7982707,0,9.3553,0.012,93.7714,0.4264,5447,370,4.39971,0.539944,0.968149,0.1031256
6970.01,271749758,KP,2460342.997,0.014714,11.714447,0.0110248,3.5131822,0.9548994,12763.9935,3604.7236,11.53374,2.7151242,53.7953827,0,690.7263119,0,13.9354,0.016,587.91,14.213,5165,244,4.48308,0,0.885629,0
6971.01,354031707,PC,2460343.972,0.001728,4.1866989,0.0005668,6.5543918,0.1330678,2199.89363,123.24791,13.6762774,1.400017,3868.605528,0,2011.445925,0,8.49335,0.012,231.047,3.562,6309,255.824,3.62105,0.174814,2.85361,0.264512
6972.01,219824470,PC,2459661.074,0.005098,5.4809114,0.000043,4.908,1.214,2237,200.02,8.44272,0.915644,736.085,0,1451,0,10.388,0.014,297.451,5.022,5907,255.2,3.99,0.16,1.72,0.16
6973.01,427765233,PC,2459857.549,0.005382,31.6527509,0.0002466,3.72,2.106,940,143.2226,3.1745,0.413724,17.5796,0,570,0,8.7622,0.012,76.325,0.337,5626,243,4.44,0.16,1,0.1
6974.01,348684814,PC,2459976.9,0.007432,7.7517707,0.0000726,3.975,1.02,4381,454.2,7.24338,0.967188,201.798,0,1050,0,11.5622,0.012,360.739,9.16,5741,251,4.24,0.16,1.27,0.14
6975.01,158381418,APC,2460038.793,0.00154,2.1449013,0.0000046,3.043,0.122,6115,209.16,,0,,0,,0,11.9453,0.016,,0,,0,,0,,0
6976.01,5972036,PC,2460037.518,0.0013,1.7346044,0.0000082,1.084,0.234,1007,91.4464,4.46251,0.486482,627.153,0,1427,0,9.9853,0.012,252.27,11.301,6850,264,4.26,0.18,1.49,0.14
6977.01,436575927,KP,2460250.886,0.013088,5.0957983,0.0000292,1.772,0.274,714,61.8132,1.92318,0.35364,28.5068,0,643,0,11.4398,0.012,98.0152,0.9542,4197,235.2,4.56,0.22,0.7,0.12
6978.01,320847025,PC,2458661.083,0.006578,9.1258136,0.0000986,3.173012,0.5260848,169.7218223,42.861908,0.9704787,2.1202404,42.107688,0,649.6958588,0,7.5621,0.012,23.6103,0.0523,4747.13,252.864,4.56794,0.1869078,0.750709,0.107216
6979.01,26078330,KP,2459451.225,0.004512,8.754708,0.0000938,3.4644403,1.469606,1527.674894,315.64066,3.5438108,3.4192838,117.8260362,0,840.2916858,0,11.584,0.012,214.753,3.646,5888,273.2,4.57,0.16,0.889347,0.0833768
698.01,141527579,PC,2458328.942,0.0022,15.0867738,0.0000386,2.1250291,0.6647786,1911.92218,166.79922,2.0905859,1.3893858,3.5705631,0,350.5935542,0,12.1293,0.014,63.3731,0.2663,3570,128,4.83196,0.734096,0.471842,0.028242
6980.01,422912527,PC,2459463.701,0.007294,,0,2.85547,3.276989,409.3413481,133.01386,2.416155,12.524448,35.6346136,0,623.1430608,0,7.9859,0.012,73.7757,0.5374,6186,258.628,4.37093,0.164605,1.17357,0.1097486
6981.01,443823169,PC,2458525.814,0.02415,425.4506963,0.001162,2.9472616,0.9377478,4753.282994,792.4477,2.0762333,0.8880082,0.2314879,0,176.9097782,0,11.6627,0.014,25.4675,0.0957,3261,314,4.92925,0.0123038,0.296806,0.017762
6982.01,113921235,CP,2459518.397,0.0017,59.8473992,0.0023928,4.3696664,0.1829588,11392.75077,341.99622,11.7556773,1.2249998,0.4688342,0,211.0447631,0,11.3281,0.012,245.962,5.78,5765.3,205.4,4.38,0.14,1.09215,0.103417
6983.01,368628986,PC,2459465.951,0.012772,31.1571613,0.0007608,5.9839922,1.3030804,336.5990841,78.155114,2.6946338,1.4782184,62.3345745,0,716.6415747,0,9.57157,0.012,171.467,2.501,6317.08,293.338,4.2542,0.1944874,1.3783,0.1433166
6984.01,83181153,KP,2460256.948,0.019576,,0,5.1289452,1.6393802,3407.848686,1033.3722,3.5506895,0.8763276,0.0279229,0,104.2581018,0,12.7079,0.014,99.0504,1.0255,3683,314,4.72407,0.0172328,0.515263,0.0305994
6985.01,59490344,PC,2459509.801,0.00317,748.7146251,0.0043948,6.6689152,0.3640666,1655.350907,212.20311,3.4308988,0.7291294,0.1991332,0,170.3749226,0,8.3323,0.012,46.2206,0.1593,5235,264.762,4.5339,0.1738672,0.844852,0.1008644
6986.01,366302410,PC,2460310.606,0.003062,1.2117417,0.0000062,1.046,0.282,33487,5240.6,12.6463,1.449366,63.3975,0,786,0,14.7975,0.016,319.82,12.565,3521,314,4.6,0.04,0.66,0.04
6987.01,21035365,PC,2460311.482,0.002558,4.6017382,0.0000192,2.615,0.412,17212,1485.866,17.8729,1.992272,290.348,0,1150,0,12.9994,0.018,753.271,34.394,6233,271.4,4.25,0.18,1.37,0.14
6988.01,70897115,PC,2460291.074,0.016388,13.414031,0.000694,4.578,1.506,6670,883.956,8.766,0,81.9067,0,838,0,13.1421,0.02,587.794,14.628,5614,244,4.31,0,1.16,0
6989.01,261141602,FP,2460310.065,0.002908,1.4956727,0.0000088,1.965,0.508,3708,364.092,6.10516,0.960586,658.968,0,1411,0,11.9409,0.012,239.055,15.818,4812,318.6,4.28,0.18,1.06,0.16
699.01,149302744,PC,2460197.514,0.010084,14.8011934,0.0001274,3.42,0.75,345,42.9826,2.44796,0.302154,55.7499,0,761,0,9.8106,0.012,193.29,1.788,6138.6,108,4.07,0.22,1.42,0.12
699.02,149302744,PC,2460175.079,0.016846,33.6336133,0.00053,5.352,1.366,384,44.9236,2.30517,0.311018,27.3212,0,636,0,9.8106,0.012,193.29,1.788,6138.6,108,4.07,0.22,1.42,0.12
